,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Unnamed: 0,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin
348,True,False,False,False,False,True,348,28.0,False,82.0,773.0,0.0,3693.0,140.0,False,4
349,True,False,False,False,True,False,349,34.0,False,0.0,0.0,0.0,0.0,0.0,False,1
350,True,False,False,True,False,False,350,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5
351,True,False,False,False,False,True,351,14.0,False,3.0,0.0,881.0,25.0,0.0,True,4
352,True,False,False,False,False,True,352,23.0,False,13.0,747.0,0.0,0.0,128.0,False,6
353,True,False,False,False,False,True,353,49.0,False,0.0,0.0,0.0,0.0,0.0,False,6
354,True,False,False,False,False,True,354,14.0,False,0.0,0.0,0.0,0.0,0.0,False,4
355,True,False,False,False,False,True,355,18.0,False,391.0,44.0,356.0,0.0,0.0,False,1
356,False,True,False,False,True,False,356,27.0,True,69.0,5728.0,0.0,0.0,987.0,True,1
357,True,False,False,False,False,True,357,48.0,False,0.0,111.0,0.0,1508.0,0.0,False,1
358,False,True,False,True,False,False,358,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,False,1
359,False,True,False,True,False,False,359,61.0,False,1.0,608.0,0.0,3835.0,1.0,False,1
360,True,False,False,False,False,True,360,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5
361,False,False,True,False,False,True,361,45.0,False,0.0,0.0,0.0,0.0,0.0,True,6
362,False,False,True,False,False,True,362,22.0,False,28.0,420.0,36.0,6011.0,3.0,False,6
363,False,False,True,False,False,True,363,30.0,True,1056.0,0.0,0.0,0.0,0.0,False,6
364,False,False,True,False,False,True,364,30.0,False,1770.0,0.0,0.0,13.0,0.0,False,3
365,True,False,False,True,False,False,365,32.0,True,0.0,0.0,0.0,0.0,0.0,True,5
366,False,False,True,False,False,True,366,43.0,True,353.0,896.0,0.0,0.0,2.0,True,6
369,True,False,False,False,False,True,369,20.0,False,0.0,465.0,0.0,5.0,223.0,False,6
370,True,False,False,False,False,True,370,39.0,False,0.0,0.0,0.0,0.0,0.0,False,6
371,False,False,True,False,False,True,371,35.0,False,1134.0,113.0,52.0,0.0,0.0,False,5
372,False,False,True,False,False,True,372,31.0,False,0.0,0.0,1116.0,2.0,0.0,False,4
373,True,False,False,True,False,False,373,21.0,False,0.0,150.0,0.0,567.0,0.0,False,4
374,True,False,False,False,False,True,374,16.0,False,691.0,0.0,101.0,140.0,0.0,False,5
376,True,False,False,False,False,True,376,18.0,False,0.0,157.0,0.0,352.0,60.0,False,1
377,True,False,False,False,False,True,377,42.0,False,0.0,0.0,0.0,0.0,0.0,False,1
378,False,True,False,True,False,False,378,68.0,False,0.0,0.0,0.0,0.0,0.0,True,5
379,False,True,False,True,False,False,379,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,False,6
380,False,True,False,False,False,True,380,59.0,False,0.0,0.0,0.0,0.0,0.0,True,4
381,False,True,False,False,False,True,381,28.82793046746535,False,8.0,3584.0,0.0,13.0,57.0,True,5
382,False,False,True,False,False,True,382,37.0,False,1094.0,2.0,26.0,34.0,1.0,False,5
383,False,False,True,False,False,True,383,3.0,False,0.0,0.0,0.0,0.0,0.0,True,4
384,False,False,True,False,False,True,384,31.0,False,0.0,0.0,0.0,0.0,0.0,True,6
386,False,True,False,False,False,True,386,29.0,False,0.0,4118.0,0.0,715.0,3139.0,True,5
387,False,True,False,True,False,False,387,20.0,False,2.0,10116.0,0.0,2.0,225.0,True,1
388,False,True,False,True,False,False,388,46.0,False,0.0,0.0,0.0,0.0,0.0,True,2
389,True,False,False,False,False,True,389,29.0,False,0.0,1026.0,0.0,16.0,0.0,True,6
390,False,False,True,False,False,True,390,43.0,False,0.0,0.0,0.0,0.0,0.0,True,5
391,False,False,True,False,False,True,391,17.0,False,1483.0,10.0,0.0,0.0,0.0,False,4
392,False,True,False,True,False,False,392,27.0,False,0.0,0.0,0.0,0.0,0.0,True,3
393,False,True,False,False,False,True,393,47.0,False,4.0,891.0,0.0,2962.0,3656.0,False,5
394,False,False,True,False,False,True,394,45.0,False,0.0,0.0,0.0,0.0,0.0,True,5
395,True,False,False,False,False,True,395,17.0,False,0.0,0.0,0.0,0.0,0.0,True,4
396,True,False,False,True,False,False,396,10.0,False,0.0,0.0,0.0,0.0,0.0,True,1
397,True,False,False,False,True,False,397,56.0,False,46.0,11.0,0.0,622.0,0.0,False,1
398,True,False,False,False,False,True,398,39.0,False,382.0,0.0,22.0,467.0,0.0,False,1
399,True,False,False,False,True,False,399,40.0,False,7.0,0.0,840.0,26.0,0.0,False,1
402,True,False,False,True,False,False,402,32.0,False,0.0,0.0,0.0,722.0,0.0,False,5
403,True,False,False,False,False,True,403,35.0,False,7.0,1043.0,0.0,0.0,0.0,False,6
404,False,False,True,False,False,True,404,32.0,True,2484.0,429.0,102.0,0.0,0.0,False,2
405,True,False,False,False,False,True,405,26.0,True,1869.0,0.0,136.0,0.0,0.0,False,3
406,True,False,False,False,False,True,406,25.0,False,1352.0,0.0,0.0,24.0,799.0,False,3
407,True,False,False,False,False,True,407,26.0,False,0.0,0.0,0.0,77.0,715.0,False,6
408,False,True,False,True,False,False,408,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1
409,True,False,False,False,False,True,409,22.0,False,9.0,0.0,795.0,0.0,0.0,True,0
410,True,False,False,False,False,True,410,24.0,False,757.0,0.0,0.0,32.0,0.0,False,5
411,True,False,False,False,True,False,411,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5
412,True,False,False,False,False,True,412,11.0,False,0.0,0.0,0.0,0.0,0.0,True,6
413,False,False,True,False,False,True,413,22.0,False,0.0,0.0,0.0,0.0,0.0,True,4
414,False,True,False,False,False,True,414,19.0,False,0.0,0.0,0.0,0.0,0.0,True,4
416,False,True,False,False,False,True,416,74.0,False,0.0,0.0,0.0,0.0,0.0,True,5
417,False,True,False,True,False,False,417,28.0,True,5.0,4288.0,0.0,745.0,5.0,True,2
418,False,True,False,False,False,True,418,42.0,False,0.0,0.0,0.0,0.0,0.0,True,6
419,False,True,False,False,False,True,419,43.0,False,0.0,0.0,0.0,0.0,0.0,True,6
420,True,False,False,False,False,True,420,55.0,False,210.0,185.0,188.0,59.0,73.0,False,6
421,True,False,False,False,True,False,421,19.0,False,0.0,0.0,747.0,26.0,0.0,True,3
422,True,False,False,False,False,True,422,6.0,False,0.0,0.0,0.0,0.0,0.0,False,1
423,True,False,False,False,False,True,423,7.0,False,0.0,0.0,0.0,0.0,0.0,False,1
424,False,True,False,True,False,False,424,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6
425,True,False,False,False,False,True,425,15.0,False,2156.0,0.0,0.0,59.0,2.0,False,5
426,True,False,False,False,True,False,426,24.0,False,0.0,0.0,0.0,0.0,0.0,True,2
427,True,False,False,False,True,False,427,31.0,False,0.0,869.0,0.0,0.0,0.0,True,2
428,True,False,False,False,False,True,428,22.0,False,0.0,70.0,182.0,612.0,20.0,True,2
429,True,False,False,True,False,False,429,1.0,False,0.0,0.0,0.0,0.0,0.0,True,2
430,True,False,False,False,False,True,430,50.0,False,0.0,0.0,0.0,0.0,0.0,False,5
432,False,False,True,False,False,True,432,14.0,False,928.0,852.0,81.0,0.0,0.0,False,6
433,True,False,False,False,False,True,433,19.0,False,4.0,10.0,0.0,1178.0,428.0,False,5
434,True,False,False,False,False,True,434,28.82793046746535,False,0.0,654.0,22.0,146.0,4.0,True,5
435,True,False,False,False,False,True,435,36.0,False,0.0,0.0,863.0,1.0,1.0,False,5
438,True,False,False,False,False,True,438,36.0,False,0.0,0.0,0.0,0.0,0.0,True,5
439,False,True,False,False,False,True,439,16.0,False,0.0,45.0,2.0,5183.0,170.0,False,5
440,False,True,False,True,False,False,440,30.0,False,0.0,7972.0,0.0,0.0,4.0,True,6
441,True,False,False,False,True,False,441,37.0,False,0.0,10.0,544.0,9.0,299.0,False,2
442,True,False,False,True,False,False,442,15.0,False,0.0,0.0,0.0,0.0,0.0,True,2
443,True,False,False,False,False,True,443,36.0,False,0.0,0.0,38.0,9.0,943.0,False,2
445,False,False,True,False,False,True,445,27.0,False,0.0,0.0,0.0,0.0,0.0,True,2
446,False,False,True,False,False,True,446,12.0,False,0.0,0.0,0.0,0.0,0.0,True,5
447,True,False,False,False,False,True,447,22.0,False,0.0,5.0,0.0,1619.0,0.0,False,5
449,True,False,False,False,False,True,449,13.0,False,0.0,0.0,0.0,0.0,0.0,True,6
450,True,False,False,False,False,True,450,27.0,False,0.0,118.0,0.0,5.0,665.0,False,5
451,True,False,False,False,False,True,451,28.0,False,0.0,14.0,0.0,0.0,615.0,False,6
452,False,True,False,True,False,False,452,21.0,False,0.0,33.0,0.0,3348.0,55.0,False,5
453,False,True,False,False,False,True,453,39.0,False,172.0,1794.0,12.0,4303.0,246.0,False,1
455,True,False,False,False,False,True,455,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1
458,False,False,True,True,False,False,458,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6
459,False,False,True,False,False,True,459,21.0,False,0.0,0.0,0.0,0.0,0.0,False,3
460,False,False,True,True,False,False,460,21.0,False,513.0,0.0,1749.0,82.0,0.0,True,5
463,False,False,True,False,False,True,463,10.0,False,0.0,0.0,0.0,0.0,0.0,True,2
464,False,False,True,False,False,True,464,43.0,False,1821.0,0.0,47.0,29.0,0.0,False,2
465,False,False,True,False,False,True,465,42.0,False,1246.0,35.0,16.0,0.0,0.0,False,2
466,False,True,False,True,False,False,466,18.0,False,0.0,0.0,0.0,0.0,0.0,True,2
467,False,True,False,True,False,False,467,54.0,False,0.0,0.0,0.0,0.0,0.0,True,2
468,False,True,False,False,False,True,468,24.0,False,0.0,0.0,0.0,0.0,0.0,True,5
469,False,True,False,False,False,True,469,64.0,False,0.0,1737.0,11.0,401.0,752.0,False,4
470,False,True,False,True,False,False,470,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6
471,True,False,False,True,False,False,471,53.0,False,0.0,0.0,0.0,0.0,0.0,True,5
472,False,False,True,False,False,True,472,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6
473,True,False,False,False,False,True,473,39.0,False,0.0,0.0,0.0,0.0,0.0,True,4
474,False,True,False,False,False,True,474,59.0,False,0.0,16521.0,0.0,323.0,0.0,True,5
475,False,True,False,True,False,False,475,32.0,False,0.0,5755.0,0.0,59.0,122.0,True,5
476,False,True,False,False,False,True,476,55.0,False,0.0,0.0,0.0,0.0,0.0,True,5
477,True,False,False,False,True,False,477,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5
478,False,True,False,False,False,True,478,50.0,False,0.0,0.0,0.0,0.0,0.0,True,5
479,False,True,False,True,False,False,479,55.0,False,113.0,2492.0,41.0,0.0,2376.0,False,5
480,True,False,False,False,False,True,480,28.82793046746535,False,1445.0,0.0,1.0,2.0,73.0,False,3
481,True,False,False,False,False,True,481,35.0,False,0.0,0.0,0.0,0.0,0.0,True,3
482,True,False,False,False,False,True,482,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,5
485,True,False,False,False,False,True,485,42.0,False,0.0,0.0,750.0,0.0,156.0,False,6
486,True,False,False,False,False,True,486,35.0,False,553.0,213.0,1733.0,0.0,6.0,True,6
488,False,False,True,True,False,False,488,28.82793046746535,False,1172.0,11.0,3.0,0.0,4.0,False,6
489,False,False,True,False,False,True,489,34.0,False,0.0,0.0,0.0,0.0,0.0,True,6
490,False,True,False,False,False,True,490,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,False,6
491,True,False,False,False,True,False,491,26.0,False,0.0,0.0,0.0,0.0,0.0,False,5
492,True,False,False,True,False,False,492,1.0,False,0.0,0.0,0.0,0.0,0.0,False,5
493,True,False,False,True,False,False,493,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,5
494,False,False,True,False,False,True,494,33.0,False,20.0,0.0,384.0,557.0,0.0,False,2
495,False,True,False,False,False,True,495,34.0,False,98.0,715.0,29.0,5732.0,1902.0,False,5
496,False,True,False,False,False,True,496,49.0,False,3573.0,1308.0,316.0,641.0,25.0,False,4
497,True,False,False,False,False,True,497,22.0,False,0.0,5.0,0.0,320.0,352.0,False,5
498,True,False,False,False,False,True,498,28.0,False,0.0,1073.0,0.0,0.0,5.0,True,5
500,False,True,False,True,False,False,500,36.0,False,0.0,0.0,0.0,0.0,0.0,True,6
501,True,False,False,True,False,False,501,30.0,False,0.0,0.0,0.0,0.0,0.0,True,6
502,False,True,False,False,False,True,502,49.0,False,0.0,0.0,0.0,0.0,0.0,True,1
503,False,True,False,False,False,True,503,38.0,False,0.0,1793.0,479.0,9.0,4987.0,False,6
504,False,False,True,False,False,True,504,31.0,False,0.0,0.0,0.0,0.0,0.0,True,6
505,True,False,False,False,False,True,505,17.0,False,1471.0,0.0,0.0,45.0,16.0,False,6
506,True,False,False,False,False,True,506,26.0,False,9.0,0.0,0.0,0.0,878.0,False,6
507,True,False,False,False,False,True,507,23.0,False,59.0,0.0,0.0,681.0,0.0,False,5
508,True,False,False,True,False,False,508,24.0,False,930.0,691.0,838.0,0.0,0.0,False,2
509,True,False,False,False,False,True,509,23.0,False,0.0,15.0,831.0,16.0,3.0,False,2
510,True,False,False,False,False,True,510,24.0,False,0.0,86.0,704.0,0.0,1.0,True,6
511,False,False,True,False,True,False,511,32.0,False,666.0,0.0,0.0,252.0,1.0,True,5
512,False,False,True,False,False,True,512,43.0,False,0.0,0.0,0.0,0.0,0.0,True,6
513,True,False,False,False,False,True,513,23.0,False,13.0,12.0,0.0,762.0,0.0,True,5
514,True,False,False,False,False,True,514,42.0,False,126.0,0.0,266.0,445.0,12.0,False,5
515,False,True,False,True,False,False,515,29.0,False,0.0,0.0,0.0,0.0,0.0,True,3
516,False,True,False,False,False,True,516,40.0,False,0.0,0.0,0.0,0.0,0.0,True,5
517,False,True,False,False,False,True,517,37.0,False,0.0,6506.0,0.0,764.0,0.0,True,6
518,False,True,False,True,False,False,518,61.0,False,0.0,0.0,0.0,0.0,0.0,True,4
519,False,True,False,False,False,True,519,33.0,False,0.0,165.0,1.0,2525.0,0.0,False,5
520,True,False,False,False,False,True,520,19.0,False,0.0,1428.0,0.0,1.0,19.0,True,5
521,True,False,False,False,True,False,521,21.0,False,0.0,12.0,580.0,0.0,79.0,False,4
522,True,False,False,False,False,True,522,4.0,False,0.0,0.0,0.0,0.0,0.0,False,1
523,True,False,False,False,True,False,523,12.0,False,0.0,0.0,0.0,0.0,0.0,True,5
524,True,False,False,False,False,True,524,44.0,False,1440.0,293.0,74.0,32.0,0.0,True,2
525,True,False,False,False,False,True,525,22.0,False,0.0,0.0,332.0,442.0,0.0,False,2
526,False,False,True,True,False,False,526,33.0,False,840.0,642.0,402.0,21.0,0.0,False,2
527,False,True,False,True,False,False,527,32.0,False,0.0,0.0,0.0,0.0,0.0,True,2
528,False,True,False,False,False,True,528,28.0,False,0.0,0.0,0.0,0.0,0.0,True,2
529,False,True,False,False,False,True,529,28.0,False,0.0,410.0,2.0,1354.0,3695.0,False,5
530,False,False,True,False,False,True,530,31.0,False,697.0,0.0,612.0,0.0,0.0,False,4
531,False,False,True,False,False,True,531,13.0,False,0.0,0.0,0.0,0.0,0.0,True,6
532,True,False,False,False,False,True,532,14.0,False,0.0,0.0,0.0,0.0,0.0,True,2
533,False,True,False,False,False,True,533,33.0,False,1908.0,33.0,0.0,1.0,4.0,False,5
535,True,False,False,False,False,True,535,23.0,False,0.0,334.0,310.0,0.0,0.0,True,5
536,False,True,False,False,False,True,536,36.0,True,530.0,5085.0,1.0,146.0,872.0,True,6
537,False,True,False,True,False,False,537,22.0,False,0.0,0.0,0.0,0.0,0.0,True,4
538,False,True,False,False,False,True,538,19.0,False,0.0,0.0,0.0,0.0,0.0,False,4
539,False,True,False,False,False,True,539,42.0,False,0.0,0.0,0.0,0.0,0.0,True,6
541,False,True,False,True,False,False,541,16.0,False,0.0,0.0,0.0,0.0,0.0,True,6
542,False,True,False,False,False,True,542,55.0,False,0.0,1542.0,0.0,1814.0,1568.0,False,6
543,False,True,False,False,False,True,543,55.0,False,0.0,0.0,0.0,0.0,0.0,True,6
544,True,False,False,False,False,True,544,19.0,False,1911.0,0.0,21.0,854.0,0.0,False,2
546,False,True,False,False,False,True,546,18.0,False,0.0,0.0,0.0,0.0,0.0,True,4
548,True,False,False,False,False,True,548,65.0,False,0.0,0.0,521.0,105.0,0.0,False,5
549,True,False,False,False,False,True,549,55.0,False,53.0,790.0,37.0,0.0,0.0,True,5
551,True,False,False,False,False,True,551,49.0,False,0.0,0.0,0.0,0.0,0.0,True,6
552,True,False,False,False,False,True,552,22.0,False,0.0,0.0,601.0,183.0,4.0,False,6
553,False,False,True,False,False,True,553,33.0,False,0.0,0.0,0.0,0.0,0.0,True,6
554,False,False,True,False,False,True,554,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6
555,False,False,True,False,False,True,555,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6
556,False,False,True,False,False,True,556,33.0,False,0.0,0.0,0.0,0.0,0.0,True,6
557,False,False,True,False,False,True,557,48.0,False,0.0,0.0,0.0,0.0,0.0,True,6
558,False,False,True,False,False,True,558,5.0,False,0.0,0.0,0.0,0.0,0.0,True,5
559,False,False,True,False,False,True,559,23.0,False,2648.0,0.0,1092.0,0.0,0.0,False,5
560,False,True,False,False,False,True,560,53.0,False,0.0,0.0,0.0,0.0,0.0,True,5
561,False,False,True,False,False,True,561,18.0,False,5.0,25.0,616.0,0.0,1042.0,False,5
562,True,False,False,False,True,False,562,20.0,False,0.0,0.0,0.0,0.0,0.0,False,5
563,True,False,False,False,False,True,563,23.0,False,234.0,1.0,551.0,0.0,1.0,False,4
564,True,False,False,False,False,True,564,48.0,False,801.0,2.0,0.0,1.0,973.0,False,5
565,True,False,False,False,True,False,565,19.0,False,0.0,0.0,0.0,0.0,0.0,False,3
566,False,False,True,False,False,True,566,28.82793046746535,True,43.0,152.0,182.0,1.0,2005.0,False,4
567,True,False,False,True,False,False,567,9.0,False,0.0,0.0,0.0,0.0,0.0,False,1
570,True,False,False,False,False,True,570,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5
571,True,False,False,False,False,True,571,21.0,False,0.0,0.0,0.0,0.0,0.0,False,4
573,False,False,True,False,False,True,573,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6
575,False,False,True,False,False,True,575,26.0,False,1252.0,0.0,46.0,124.0,6.0,False,5
576,False,False,True,False,False,True,576,9.0,False,0.0,0.0,0.0,0.0,0.0,True,3
577,False,True,False,False,False,True,577,24.0,False,0.0,3385.0,826.0,9.0,793.0,True,3
578,False,False,True,False,False,True,578,24.0,False,0.0,0.0,0.0,0.0,0.0,True,5
579,False,False,True,False,False,True,579,25.0,False,0.0,0.0,0.0,0.0,0.0,False,6
580,False,False,True,False,False,True,580,21.0,False,0.0,0.0,0.0,0.0,0.0,True,6
581,True,False,False,False,False,True,581,21.0,False,0.0,0.0,12.0,0.0,747.0,False,5
582,False,True,False,False,False,True,582,37.0,True,27.0,654.0,10.0,881.0,9568.0,False,0
585,True,False,False,False,False,True,585,7.0,False,0.0,0.0,0.0,0.0,0.0,True,5
588,True,False,False,False,True,False,588,31.0,False,0.0,0.0,0.0,0.0,0.0,True,6
589,False,True,False,False,False,True,589,27.0,True,0.0,0.0,0.0,0.0,0.0,True,6
591,True,False,False,False,False,True,591,58.0,False,0.0,0.0,0.0,0.0,0.0,False,6
592,True,False,False,False,False,True,592,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6
593,True,False,False,True,False,False,593,3.0,False,0.0,0.0,0.0,0.0,0.0,True,4
594,True,False,False,True,False,False,594,21.0,False,0.0,0.0,908.0,49.0,0.0,True,4
595,True,False,False,False,True,False,595,21.0,False,1.0,368.0,0.0,0.0,388.0,False,5
596,False,True,False,False,False,True,596,39.0,True,0.0,0.0,0.0,0.0,0.0,True,6
597,False,True,False,True,False,False,597,43.0,False,0.0,0.0,0.0,0.0,0.0,True,5
598,True,False,False,False,False,True,598,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5
599,True,False,False,False,False,True,599,44.0,False,103.0,0.0,18.0,1197.0,1.0,True,4
600,True,False,False,False,False,True,600,38.0,False,0.0,0.0,0.0,1018.0,0.0,False,5
601,False,False,True,False,False,True,601,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5
602,False,False,True,False,False,True,602,55.0,False,0.0,0.0,0.0,0.0,0.0,True,5
603,False,False,True,False,True,False,603,31.0,True,629.0,0.0,0.0,150.0,0.0,False,5
604,True,False,False,False,False,True,604,39.0,False,0.0,1496.0,0.0,140.0,383.0,False,2
605,True,False,False,False,False,True,605,35.0,False,0.0,1778.0,0.0,0.0,0.0,True,2
606,True,False,False,False,False,True,606,37.0,False,614.0,0.0,50.0,11.0,319.0,False,2
607,True,False,False,True,False,False,607,13.0,False,0.0,7.0,0.0,339.0,359.0,False,6
608,True,False,False,False,False,True,608,21.0,False,0.0,0.0,7.0,675.0,0.0,False,6
609,False,False,True,False,False,True,609,20.0,False,0.0,0.0,0.0,0.0,0.0,False,5
610,False,True,False,True,False,False,610,20.0,False,0.0,0.0,0.0,0.0,0.0,True,0
612,True,False,False,False,False,True,612,36.0,False,2.0,0.0,0.0,1958.0,19.0,False,1
613,False,True,False,True,False,False,613,29.0,False,0.0,3344.0,0.0,118.0,972.0,True,1
614,False,True,False,True,False,False,614,36.0,False,0.0,4967.0,82.0,1517.0,575.0,True,3
615,False,True,False,False,False,True,615,79.0,False,0.0,0.0,0.0,2210.0,2.0,False,2
616,False,True,False,True,False,False,616,30.0,False,0.0,0.0,0.0,0.0,0.0,True,6
617,False,True,False,True,False,False,617,30.0,False,0.0,0.0,0.0,0.0,0.0,True,6
618,False,False,True,False,False,True,618,19.0,False,1019.0,266.0,141.0,0.0,0.0,True,5
619,False,True,False,False,False,True,619,33.0,False,0.0,0.0,0.0,0.0,0.0,True,6
620,True,False,False,False,False,True,620,20.0,False,1724.0,0.0,0.0,1.0,0.0,False,1
621,False,True,False,True,False,False,621,38.0,False,0.0,0.0,0.0,0.0,0.0,True,6
622,False,False,True,False,False,True,622,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6
623,False,False,True,False,False,True,623,58.0,False,0.0,0.0,0.0,0.0,0.0,True,6
624,False,False,True,False,False,True,624,33.0,False,105.0,0.0,1087.0,0.0,0.0,False,6
625,True,False,False,False,True,False,625,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6
626,False,False,True,False,False,True,626,39.0,False,0.0,0.0,0.0,0.0,0.0,True,6
627,False,False,True,False,False,True,627,37.0,False,237.0,2.0,708.0,0.0,0.0,True,6
